Runs,Mins,BF,4s,6s,SR,Pos,Dismissal,Inns,Opposition,Ground,Start Date,Match URL,Team Total,Wickets Fallen,Percentage Scored
0,3,5,0,0,0.00,1,caught,1,v Pakistan,Birmingham,2004-09-19,https://stats.espncricinfo.com/ci/engine/match/66207.html,200,10,0.0
48,99,70,1,2,68.57,4,caught,1,v Pakistan,Eden Gardens,2004-11-13,https://stats.espncricinfo.com/ci/engine/match/66384.html,292,6,16.43835616438356
0,2,2,0,0,0.00,1,bowled,1,v Bangladesh,Chattogram,2004-12-23,https://stats.espncricinfo.com/ci/engine/match/64914.html,245,8,0.0
22,84,42,3,0,52.38,2,caught,2,v Bangladesh,Dhaka,2004-12-26,https://stats.espncricinfo.com/ci/engine/match/64916.html,214,10,10.2803738317757
55,98,80,2,2,68.75,3,caught,1,v Bangladesh,Dhaka,2004-12-27,https://stats.espncricinfo.com/ci/engine/match/64917.html,348,5,15.804597701149426
22,45,40,2,0,55.00,3,caught,2,v ICC World XI,Melbourne,2005-01-10,https://stats.espncricinfo.com/ci/engine/match/66387.html,232,10,9.482758620689655
0,1,1,0,0,0.00,3,bowled,1,v Pakistan,Kochi,2005-04-02,https://stats.espncricinfo.com/ci/engine/match/64938.html,281,8,0.0
9,24,22,1,0,40.90,4,bowled,1,v Pakistan,Visakhapatnam,2005-04-05,https://stats.espncricinfo.com/ci/engine/match/64939.html,356,9,2.528089887640449
4,12,8,1,0,50.00,4,caught,2,v Pakistan,Jamshedpur,2005-04-09,https://stats.espncricinfo.com/ci/engine/match/64940.html,213,10,1.8779342723004695
18,41,33,1,0,54.54,4,run out,1,v Pakistan,Ahmedabad,2005-04-12,https://stats.espncricinfo.com/ci/engine/match/64941.html,315,6,5.714285714285714
51,139,110,5,0,46.36,2,bowled,1,v Sri Lanka,Dambulla,2005-08-03,https://stats.espncricinfo.com/ci/engine/match/214921.html,220,8,23.18181818181818
2,20,12,0,0,16.66,1,retired notout,1,v West Indies,Colombo (RPS),2005-08-07,https://stats.espncricinfo.com/ci/engine/match/215286.html,262,4,0.7633587786259541
26,75,45,2,0,57.77,1,lbw,2,v Sri Lanka,Colombo (RPS),2005-08-09,https://stats.espncricinfo.com/ci/engine/match/215449.html,263,9,9.885931558935361
5,11,10,1,0,50.00,1,caught,2,v New Zealand,Bulawayo,2005-08-26,https://stats.espncricinfo.com/ci/engine/match/217116.html,164,10,3.048780487804878
20,-,28,3,0,71.42,1,caught,1,v Zimbabwe,Harare,2005-08-29,https://stats.espncricinfo.com/ci/engine/match/217481.html,226,6,8.849557522123893
19,-,21,3,0,90.47,2,caught,2,v New Zealand,Harare,2005-09-02,https://stats.espncricinfo.com/ci/engine/match/217811.html,279,4,6.810035842293908
2,25,8,0,0,25.00,2,caught,2,v Zimbabwe,Harare,2005-09-04,https://stats.espncricinfo.com/ci/engine/match/217979.html,255,6,0.7843137254901961
31,56,44,5,0,70.45,2,caught,1,v New Zealand,Harare,2005-09-06,https://stats.espncricinfo.com/ci/engine/match/218250.html,276,10,11.231884057971014
98,177,110,11,3,89.09,2,run out,1,v West Indies,Nagpur,2007-01-21,https://stats.espncricinfo.com/ci/engine/match/267706.html,338,3,28.994082840236686
13,36,25,1,0,52.00,1,caught,1,v West Indies,Cuttack,2007-01-24,https://stats.espncricinfo.com/ci/engine/match/267707.html,189,10,6.878306878306878
68,111,82,8,1,82.92,2,stumped,1,v West Indies,Vadodara,2007-01-31,https://stats.espncricinfo.com/ci/engine/match/267709.html,341,3,19.941348973607038
62,136,79,6,1,78.48,2,caught,2,v Sri Lanka,Rajkot,2007-02-11,https://stats.espncricinfo.com/ci/engine/match/267712.html,252,9,24.6031746031746
48,101,72,6,0,66.66,1,lbw,2,v Sri Lanka,Margao,2007-02-14,https://stats.espncricinfo.com/ci/engine/match/267715.html,233,5,20.600858369098713
58,114,74,3,3,78.37,2,not out,2,v Sri Lanka,Visakhapatnam,2007-02-17,https://stats.espncricinfo.com/ci/engine/match/267713.html,263,3,22.0532319391635
66,178,129,4,0,51.16,1,caught,1,v Bangladesh,Port of Spain,2007-03-17,https://stats.espncricinfo.com/ci/engine/match/247464.html,191,10,34.55497382198953
89,161,114,6,2,78.07,2,stumped,1,v Bermuda,Port of Spain,2007-03-19,https://stats.espncricinfo.com/ci/engine/match/247468.html,413,5,21.54963680387409
7,51,23,0,0,30.43,2,caught,2,v Sri Lanka,Port of Spain,2007-03-23,https://stats.espncricinfo.com/ci/engine/match/247476.html,185,10,3.783783783783784
32,61,29,7,0,110.34,3,bowled,1,v Africa XI,Bengaluru,2007-06-06,https://stats.espncricinfo.com/ci/engine/match/289107.html,317,9,10.094637223974763
88,179,112,9,1,78.57,3,caught,1,v Africa XI,Chennai,2007-06-09,https://stats.espncricinfo.com/ci/engine/match/289108.html,337,7,26.112759643916917
73,136,99,6,1,73.73,1,not out,2,v Ireland,Belfast,2007-06-23,https://stats.espncricinfo.com/ci/engine/match/293071.html,171,1,42.69005847953216
13,32,22,1,0,59.09,1,caught,1,v South Africa,Belfast,2007-06-26,https://stats.espncricinfo.com/ci/engine/match/293076.html,242,8,5.371900826446281
42,122,75,3,1,56.00,1,caught,2,v South Africa,Belfast,2007-06-29,https://stats.espncricinfo.com/ci/engine/match/293077.html,227,4,18.502202643171806
18,42,24,3,0,75.00,1,caught,2,v South Africa,Belfast,2007-07-01,https://stats.espncricinfo.com/ci/engine/match/293078.html,152,4,11.842105263157894
2,12,6,0,0,33.33,1,run out,2,v England,Southampton,2007-08-21,https://stats.espncricinfo.com/ci/engine/match/258471.html,184,10,1.0869565217391304
39,100,54,5,1,72.22,1,caught,1,v England,Bristol,2007-08-24,https://stats.espncricinfo.com/ci/engine/match/258472.html,329,7,11.854103343465045
72,131,104,9,1,69.23,1,caught,2,v England,Birmingham,2007-08-27,https://stats.espncricinfo.com/ci/engine/match/258473.html,239,10,30.125523012552303
9,16,14,2,0,64.28,1,caught,1,v England,Manchester,2007-08-30,https://stats.espncricinfo.com/ci/engine/match/258474.html,212,10,4.245283018867925
59,119,79,7,2,74.68,1,caught,1,v England,Leeds,2007-09-02,https://stats.espncricinfo.com/ci/engine/match/258475.html,324,6,18.209876543209877
53,105,60,7,1,88.33,1,caught,2,v England,The Oval,2007-09-05,https://stats.espncricinfo.com/ci/engine/match/258476.html,317,8,16.7192429022082
15,30,22,2,0,68.18,1,caught,1,v England,Lord's,2007-09-08,https://stats.espncricinfo.com/ci/engine/match/258477.html,187,10,8.02139037433155
41,95,59,6,0,69.49,1,caught,1,v Australia,Chandigarh,2007-10-08,https://stats.espncricinfo.com/ci/engine/match/297796.html,291,4,14.0893470790378
0,5,4,0,0,0.00,1,run out,1,v Australia,Vadodara,2007-10-11,https://stats.espncricinfo.com/ci/engine/match/297797.html,148,10,0.0
86,161,111,7,2,77.47,1,caught,2,v Australia,Nagpur,2007-10-14,https://stats.espncricinfo.com/ci/engine/match/297798.html,299,7,28.762541806020064
0,9,7,0,0,0.00,1,caught,2,v Australia,Wankhede,2007-10-17,https://stats.espncricinfo.com/ci/engine/match/297799.html,195,8,0.0
39,87,55,6,1,70.90,1,run out,2,v Pakistan,Guwahati,2007-11-05,https://stats.espncricinfo.com/ci/engine/match/297801.html,242,5,16.115702479338843
6,2,3,1,0,200.00,1,bowled,1,v Pakistan,Mohali,2007-11-08,https://stats.espncricinfo.com/ci/engine/match/297802.html,321,9,1.8691588785046727
39,79,46,4,1,84.78,1,bowled,1,v Pakistan,Kanpur,2007-11-11,https://stats.espncricinfo.com/ci/engine/match/297803.html,294,6,13.26530612244898
5,11,5,1,0,100.00,1,caught,2,v Pakistan,Gwalior,2007-11-15,https://stats.espncricinfo.com/ci/engine/match/297804.html,260,4,1.9230769230769231
