Runs,Mins,BF,4s,6s,SR,Pos,Dismissal,Inns,Opposition,Ground,Start Date,Match URL,Team Total,Wickets Fallen,Percentage Scored,Match Result
45,64,51,2,1,88.23,3,caught,2,v New Zealand,Ranchi,2016-10-26,https://stats.espncricinfo.com/ci/engine/match/1030225.html,241,10,18.672199170124482,L
65,152,76,2,1,85.52,3,caught,1,v New Zealand,Visakhapatnam,2016-10-29,https://stats.espncricinfo.com/ci/engine/match/1030227.html,269,6,24.1635687732342,W
122,147,105,8,5,116.19,3,caught,2,v England,Pune,2017-01-15,https://stats.espncricinfo.com/ci/engine/match/1034819.html,356,7,34.26966292134831,W
8,6,5,2,0,160.00,3,caught,1,v England,Cuttack,2017-01-19,https://stats.espncricinfo.com/ci/engine/match/1034821.html,381,6,2.099737532808399,W
55,81,63,8,0,87.30,3,caught,2,v England,Eden Gardens,2017-01-22,https://stats.espncricinfo.com/ci/engine/match/1034823.html,316,9,17.405063291139243,L
81,108,68,6,3,119.11,3,not out,1,v Pakistan,Birmingham,2017-06-04,https://stats.espncricinfo.com/ci/engine/match/1022353.html,319,3,25.391849529780565,W
0,5,5,0,0,0.00,3,caught,1,v Sri Lanka,The Oval,2017-06-08,https://stats.espncricinfo.com/ci/engine/match/1022361.html,321,6,0.0,L
76,136,101,7,1,75.24,3,not out,2,v South Africa,The Oval,2017-06-11,https://stats.espncricinfo.com/ci/engine/match/1022367.html,193,2,39.37823834196891,W
96,96,78,13,0,123.07,3,not out,2,v Bangladesh,Birmingham,2017-06-15,https://stats.espncricinfo.com/ci/engine/match/1022373.html,265,1,36.22641509433962,W
5,11,9,0,0,55.55,3,caught,2,v Pakistan,The Oval,2017-06-18,https://stats.espncricinfo.com/ci/engine/match/1022375.html,158,10,3.1645569620253164,L
32,-,47,1,0,68.08,3,not out,1,v West Indies,Port of Spain,2017-06-23,https://stats.espncricinfo.com/ci/engine/match/1098206.html,199,3,16.08040201005025,L
87,-,66,4,4,131.81,3,caught,1,v West Indies,Port of Spain,2017-06-25,https://stats.espncricinfo.com/ci/engine/match/1098207.html,310,5,28.064516129032256,W
11,-,22,2,0,50.00,3,caught,1,v West Indies,North Sound,2017-06-30,https://stats.espncricinfo.com/ci/engine/match/1098208.html,251,4,4.382470119521913,W
3,-,12,0,0,25.00,3,caught,2,v West Indies,North Sound,2017-07-02,https://stats.espncricinfo.com/ci/engine/match/1098209.html,178,10,1.6853932584269662,L
111,-,115,12,2,96.52,3,not out,2,v West Indies,Kingston,2017-07-06,https://stats.espncricinfo.com/ci/engine/match/1098210.html,206,2,53.883495145631066,W
82,-,70,10,1,117.14,3,not out,2,v Sri Lanka,Dambulla,2017-08-20,https://stats.espncricinfo.com/ci/engine/match/1109605.html,220,1,37.27272727272727,W
4,-,2,1,0,200.00,5,bowled,2,v Sri Lanka,Pallekele,2017-08-24,https://stats.espncricinfo.com/ci/engine/match/1109606.html,231,7,1.7316017316017316,W
3,-,11,0,0,27.27,3,caught,2,v Sri Lanka,Pallekele,2017-08-27,https://stats.espncricinfo.com/ci/engine/match/1109607.html,218,4,1.3761467889908259,W
131,-,96,17,2,136.45,3,caught,1,v Sri Lanka,Colombo (RPS),2017-08-31,https://stats.espncricinfo.com/ci/engine/match/1109608.html,375,5,34.93333333333333,W
110,-,116,9,0,94.82,3,not out,2,v Sri Lanka,Colombo (RPS),2017-09-03,https://stats.espncricinfo.com/ci/engine/match/1109609.html,239,4,46.02510460251046,W
0,7,4,0,0,0.00,3,caught,1,v Australia,Chennai,2017-09-17,https://stats.espncricinfo.com/ci/engine/match/1119496.html,281,7,0.0,W
92,148,107,8,0,85.98,3,bowled,1,v Australia,Eden Gardens,2017-09-21,https://stats.espncricinfo.com/ci/engine/match/1119497.html,252,10,36.507936507936506,W
28,58,35,2,0,80.00,3,caught,2,v Australia,Indore,2017-09-24,https://stats.espncricinfo.com/ci/engine/match/1119498.html,294,5,9.523809523809524,W
21,23,21,3,0,100.00,3,bowled,2,v Australia,Bengaluru,2017-09-28,https://stats.espncricinfo.com/ci/engine/match/1119499.html,313,8,6.7092651757188495,L
39,73,55,2,0,70.90,3,caught,2,v Australia,Nagpur,2017-10-01,https://stats.espncricinfo.com/ci/engine/match/1119500.html,243,3,16.049382716049383,W
121,203,125,9,2,96.80,3,caught,1,v New Zealand,Wankhede,2017-10-22,https://stats.espncricinfo.com/ci/engine/match/1120090.html,280,8,43.214285714285715,L
29,40,29,3,1,100.00,3,caught,2,v New Zealand,Pune,2017-10-25,https://stats.espncricinfo.com/ci/engine/match/1120091.html,232,4,12.5,W
113,166,106,9,1,106.60,3,caught,1,v New Zealand,Kanpur,2017-10-29,https://stats.espncricinfo.com/ci/engine/match/1120092.html,337,6,33.531157270029674,W
112,164,119,10,0,94.11,3,caught,2,v South Africa,Durban,2018-02-01,https://stats.espncricinfo.com/ci/engine/match/1122279.html,270,4,41.48148148148148,W
46,64,50,4,1,92.00,3,not out,2,v South Africa,Centurion,2018-02-04,https://stats.espncricinfo.com/ci/engine/match/1122280.html,119,1,38.655462184873954,W
160,220,159,12,2,100.62,3,not out,1,v South Africa,Cape Town,2018-02-07,https://stats.espncricinfo.com/ci/engine/match/1122281.html,303,6,52.8052805280528,W
75,119,83,7,1,90.36,3,caught,1,v South Africa,Johannesburg,2018-02-10,https://stats.espncricinfo.com/ci/engine/match/1122282.html,289,7,25.951557093425603,L
36,76,54,2,0,66.66,3,run out,1,v South Africa,Gqeberha,2018-02-13,https://stats.espncricinfo.com/ci/engine/match/1122283.html,274,7,13.138686131386862,W
129,123,96,19,2,134.37,3,not out,2,v South Africa,Centurion,2018-02-16,https://stats.espncricinfo.com/ci/engine/match/1122284.html,206,2,62.62135922330098,W
75,-,82,7,0,91.46,3,stumped,2,v England,Nottingham,2018-07-12,https://stats.espncricinfo.com/ci/engine/match/1119546.html,269,2,27.881040892193308,W
45,-,56,2,0,80.35,3,lbw,2,v England,Lord's,2018-07-14,https://stats.espncricinfo.com/ci/engine/match/1119547.html,236,10,19.06779661016949,L
71,98,72,8,0,98.61,3,bowled,1,v England,Leeds,2018-07-17,https://stats.espncricinfo.com/ci/engine/match/1119548.html,256,8,27.734375,L
140,-,107,21,2,130.84,3,stumped,2,v West Indies,Guwahati,2018-10-21,https://stats.espncricinfo.com/ci/engine/match/1157754.html,326,2,42.944785276073624,W
157,217,129,13,4,121.70,3,not out,1,v West Indies,Visakhapatnam,2018-10-24,https://stats.espncricinfo.com/ci/engine/match/1157755.html,321,6,48.90965732087228,L
107,-,119,10,1,89.91,3,bowled,2,v West Indies,Pune,2018-10-27,https://stats.espncricinfo.com/ci/engine/match/1157756.html,240,10,44.583333333333336,L
16,-,17,2,0,94.11,3,caught,1,v West Indies,Brabourne,2018-10-29,https://stats.espncricinfo.com/ci/engine/match/1157757.html,377,5,4.244031830238726,W
33,57,29,6,0,113.79,3,not out,2,v West Indies,Thiruvananthapuram,2018-11-01,https://stats.espncricinfo.com/ci/engine/match/1157758.html,105,1,31.428571428571427,W
3,10,8,0,0,37.50,3,caught,2,v Australia,Sydney,2019-01-12,https://stats.espncricinfo.com/ci/engine/match/1144997.html,254,9,1.1811023622047243,L
104,150,112,5,2,92.85,3,caught,2,v Australia,Adelaide,2019-01-15,https://stats.espncricinfo.com/ci/engine/match/1144998.html,299,4,34.78260869565217,W
46,-,62,3,0,74.19,3,caught,2,v Australia,Melbourne,2019-01-18,https://stats.espncricinfo.com/ci/engine/match/1144999.html,234,3,19.65811965811966,W
45,59,59,3,0,76.27,3,caught,2,v New Zealand,Napier,2019-01-23,https://stats.espncricinfo.com/ci/engine/match/1153691.html,156,2,28.846153846153843,W
43,59,45,5,0,95.55,3,caught,1,v New Zealand,Mount Maunganui,2019-01-26,https://stats.espncricinfo.com/ci/engine/match/1153692.html,324,4,13.271604938271606,W
60,94,74,6,1,81.08,3,caught,2,v New Zealand,Mount Maunganui,2019-01-28,https://stats.espncricinfo.com/ci/engine/match/1153693.html,245,3,24.489795918367346,W
44,-,45,6,1,97.77,3,lbw,2,v Australia,Hyderabad,2019-03-02,https://stats.espncricinfo.com/ci/engine/match/1168242.html,240,4,18.333333333333332,W
116,-,120,10,0,96.66,3,caught,1,v Australia,Nagpur,2019-03-05,https://stats.espncricinfo.com/ci/engine/match/1168243.html,250,10,46.400000000000006,W
123,-,95,16,1,129.47,3,bowled,2,v Australia,Ranchi,2019-03-08,https://stats.espncricinfo.com/ci/engine/match/1168244.html,281,10,43.77224199288256,L
7,-,6,1,0,116.66,4,caught,1,v Australia,Mohali,2019-03-10,https://stats.espncricinfo.com/ci/engine/match/1168245.html,358,9,1.9553072625698324,L
20,-,22,2,0,90.90,3,caught,2,v Australia,Delhi,2019-03-13,https://stats.espncricinfo.com/ci/engine/match/1168246.html,237,10,8.438818565400844,L
18,44,34,1,0,52.94,3,caught,2,v South Africa,Southampton,2019-06-05,https://stats.espncricinfo.com/ci/engine/match/1144490.html,230,4,7.82608695652174,W
82,128,77,4,2,106.49,3,caught,1,v Australia,The Oval,2019-06-09,https://stats.espncricinfo.com/ci/engine/match/1144496.html,352,5,23.295454545454543,W
77,105,65,7,0,118.46,3,caught,1,v Pakistan,Manchester,2019-06-16,https://stats.espncricinfo.com/ci/engine/match/1144504.html,336,5,22.916666666666664,W
67,105,63,5,0,106.34,3,caught,1,v Afghanistan,Southampton,2019-06-22,https://stats.espncricinfo.com/ci/engine/match/1144510.html,224,8,29.910714285714285,W
72,146,82,8,0,87.80,3,caught,1,v West Indies,Manchester,2019-06-27,https://stats.espncricinfo.com/ci/engine/match/1144516.html,268,7,26.865671641791046,W
66,103,76,7,0,86.84,3,caught,2,v England,Birmingham,2019-06-30,https://stats.espncricinfo.com/ci/engine/match/1144520.html,306,5,21.568627450980394,L
26,45,27,3,0,96.29,3,caught,1,v Bangladesh,Birmingham,2019-07-02,https://stats.espncricinfo.com/ci/engine/match/1144522.html,314,9,8.280254777070063,W
34,61,41,3,0,82.92,3,not out,2,v Sri Lanka,Leeds,2019-07-06,https://stats.espncricinfo.com/ci/engine/match/1144526.html,265,3,12.830188679245284,W
1,8,6,0,0,16.66,3,lbw,2,v New Zealand,Manchester,2019-07-09,https://stats.espncricinfo.com/ci/engine/match/1144528.html,221,10,0.4524886877828055,L
120,179,125,14,1,96.00,3,caught,1,v West Indies,Port of Spain,2019-08-11,https://stats.espncricinfo.com/ci/engine/match/1188625.html,279,7,43.01075268817204,W
114,127,99,14,0,115.15,3,not out,2,v West Indies,Port of Spain,2019-08-14,https://stats.espncricinfo.com/ci/engine/match/1188626.html,256,4,44.53125,W
4,-,4,1,0,100.00,3,bowled,1,v West Indies,Chennai,2019-12-15,https://stats.espncricinfo.com/ci/engine/match/1187021.html,287,8,1.3937282229965158,L
0,-,1,0,0,0.00,3,caught,1,v West Indies,Visakhapatnam,2019-12-18,https://stats.espncricinfo.com/ci/engine/match/1187022.html,387,5,0.0,W
85,-,81,9,0,104.93,3,bowled,2,v West Indies,Cuttack,2019-12-22,https://stats.espncricinfo.com/ci/engine/match/1187023.html,316,6,26.89873417721519,W
16,-,14,0,1,114.28,4,caught,1,v Australia,Wankhede,2020-01-14,https://stats.espncricinfo.com/ci/engine/match/1187027.html,255,10,6.2745098039215685,L
78,-,76,6,0,102.63,3,caught,1,v Australia,Rajkot,2020-01-17,https://stats.espncricinfo.com/ci/engine/match/1187028.html,340,6,22.941176470588236,W
89,-,91,8,0,97.80,3,bowled,2,v Australia,Bengaluru,2020-01-19,https://stats.espncricinfo.com/ci/engine/match/1187029.html,289,3,30.79584775086505,W
51,88,63,6,0,80.95,3,bowled,1,v New Zealand,Hamilton,2020-02-05,https://stats.espncricinfo.com/ci/engine/match/1187682.html,347,4,14.697406340057636,L
15,31,25,1,0,60.00,3,bowled,2,v New Zealand,Auckland,2020-02-08,https://stats.espncricinfo.com/ci/engine/match/1187683.html,251,10,5.9760956175298805,L
9,20,12,0,1,75.00,3,caught,1,v New Zealand,Mount Maunganui,2020-02-11,https://stats.espncricinfo.com/ci/engine/match/1187684.html,296,7,3.040540540540541,L
21,-,21,2,1,100.00,3,caught,2,v Australia,Sydney,2020-11-27,https://stats.espncricinfo.com/ci/engine/match/1223955.html,308,8,6.8181818181818175,L
89,-,87,7,2,102.29,3,caught,2,v Australia,Sydney,2020-11-29,https://stats.espncricinfo.com/ci/engine/match/1223956.html,338,9,26.331360946745562,L
63,-,78,5,0,80.76,3,caught,1,v Australia,Canberra,2020-12-02,https://stats.espncricinfo.com/ci/engine/match/1223957.html,302,5,20.86092715231788,W
56,65,60,6,0,93.33,3,caught,1,v England,Pune,2021-03-23,https://stats.espncricinfo.com/ci/engine/match/1243393.html,317,5,17.665615141955836,W
66,110,79,3,1,83.54,3,caught,1,v England,Pune,2021-03-26,https://stats.espncricinfo.com/ci/engine/match/1243394.html,336,6,19.642857142857142,L
7,14,10,1,0,70.00,3,bowled,1,v England,Pune,2021-03-28,https://stats.espncricinfo.com/ci/engine/match/1243395.html,329,10,2.127659574468085,W
51,79,63,3,0,80.95,3,caught,2,v South Africa,Paarl,2022-01-19,https://stats.espncricinfo.com/ci/engine/match/1277082.html,265,8,19.245283018867926,L
0,4,5,0,0,0.00,3,caught,1,v South Africa,Paarl,2022-01-21,https://stats.espncricinfo.com/ci/engine/match/1277083.html,287,6,0.0,L
65,112,84,5,0,77.38,3,caught,2,v South Africa,Cape Town,2022-01-23,https://stats.espncricinfo.com/ci/engine/match/1277084.html,283,10,22.968197879858657,L
8,6,4,2,0,200.00,3,caught,2,v West Indies,Ahmedabad,2022-02-06,https://stats.espncricinfo.com/ci/engine/match/1278676.html,178,4,4.49438202247191,W
18,42,30,3,0,60.00,3,caught,1,v West Indies,Ahmedabad,2022-02-09,https://stats.espncricinfo.com/ci/engine/match/1278677.html,237,9,7.59493670886076,W
0,2,2,0,0,0.00,3,caught,1,v West Indies,Ahmedabad,2022-02-11,https://stats.espncricinfo.com/ci/engine/match/1278678.html,265,10,0.0,W
16,39,25,3,0,64.00,3,caught,2,v England,Lord's,2022-07-14,https://stats.espncricinfo.com/ci/engine/match/1276908.html,146,10,10.95890410958904,L
17,27,22,3,0,77.27,3,caught,2,v England,Manchester,2022-07-17,https://stats.espncricinfo.com/ci/engine/match/1276909.html,261,5,6.513409961685824,W
9,22,15,1,0,60.00,3,caught,1,v Bangladesh,Mirpur,2022-12-04,https://stats.espncricinfo.com/ci/engine/match/1340845.html,186,10,4.838709677419355,L
5,9,6,1,0,83.33,1,bowled,2,v Bangladesh,Mirpur,2022-12-07,https://stats.espncricinfo.com/ci/engine/match/1340846.html,266,9,1.8796992481203008,L
113,174,91,11,2,124.17,3,caught,1,v Bangladesh,Chattogram,2022-12-10,https://stats.espncricinfo.com/ci/engine/match/1340847.html,409,8,27.628361858190708,W
113,117,87,12,1,129.88,3,caught,1,v Sri Lanka,Guwahati,2023-01-10,https://stats.espncricinfo.com/ci/engine/match/1348643.html,373,7,30.29490616621984,W
4,27,9,1,0,44.44,3,bowled,2,v Sri Lanka,Eden Gardens,2023-01-12,https://stats.espncricinfo.com/ci/engine/match/1348644.html,219,6,1.82648401826484,W
166,173,110,13,8,150.90,3,not out,1,v Sri Lanka,Thiruvananthapuram,2023-01-15,https://stats.espncricinfo.com/ci/engine/match/1348645.html,390,5,42.56410256410256,W
8,16,10,1,0,80.00,3,bowled,1,v New Zealand,Hyderabad,2023-01-18,https://stats.espncricinfo.com/ci/engine/match/1348646.html,349,8,2.292263610315186,W
11,19,9,2,0,122.22,3,stumped,2,v New Zealand,Raipur,2023-01-21,https://stats.espncricinfo.com/ci/engine/match/1348647.html,111,2,9.90990990990991,W
36,44,27,3,1,133.33,3,caught,1,v New Zealand,Indore,2023-01-24,https://stats.espncricinfo.com/ci/engine/match/1348648.html,385,9,9.35064935064935,W
4,15,9,1,0,44.44,3,lbw,2,v Australia,Wankhede,2023-03-17,https://stats.espncricinfo.com/ci/engine/match/1348656.html,191,5,2.094240837696335,W
31,79,35,4,0,88.57,3,lbw,1,v Australia,Visakhapatnam,2023-03-19,https://stats.espncricinfo.com/ci/engine/match/1348657.html,117,10,26.495726495726498,L
54,118,72,2,1,75.00,3,caught,2,v Australia,Chennai,2023-03-22,https://stats.espncricinfo.com/ci/engine/match/1348658.html,248,10,21.774193548387096,L
