Runs,Mins,BF,4s,6s,SR,Pos,Dismissal,Inns,Opposition,Ground,Start Date,Match URL,Team Total,Wickets Fallen,Percentage Scored
39,61,55,5,0,70.90,3,caught,1,v Australia,Chandigarh,2007-10-08,https://stats.espncricinfo.com/ci/engine/match/297796.html,291,4,13.402061855670103
1,16,7,0,0,14.28,4,caught,1,v Australia,Vadodara,2007-10-11,https://stats.espncricinfo.com/ci/engine/match/297797.html,148,10,0.6756756756756757
6,10,11,1,0,54.54,5,lbw,2,v Australia,Nagpur,2007-10-14,https://stats.espncricinfo.com/ci/engine/match/297798.html,299,7,2.0066889632107023
15,47,26,2,0,57.69,4,caught,2,v Australia,Wankhede,2007-10-17,https://stats.espncricinfo.com/ci/engine/match/297799.html,195,8,7.6923076923076925
58,83,74,6,1,78.37,5,caught,2,v Pakistan,Guwahati,2007-11-05,https://stats.espncricinfo.com/ci/engine/match/297801.html,242,5,23.96694214876033
34,54,44,3,0,77.27,5,caught,1,v Pakistan,Mohali,2007-11-08,https://stats.espncricinfo.com/ci/engine/match/297802.html,321,9,10.59190031152648
77,130,95,4,3,81.05,4,caught,1,v Pakistan,Kanpur,2007-11-11,https://stats.espncricinfo.com/ci/engine/match/297803.html,294,6,26.190476190476193
53,85,65,4,1,81.53,5,not out,2,v Pakistan,Gwalior,2007-11-15,https://stats.espncricinfo.com/ci/engine/match/297804.html,260,4,20.384615384615383
50,120,62,3,1,80.64,6,caught,2,v Pakistan,Jaipur,2007-11-18,https://stats.espncricinfo.com/ci/engine/match/297805.html,275,10,18.181818181818183
2,14,11,0,0,18.18,4,caught,1,v Sri Lanka,Brisbane,2008-02-05,https://stats.espncricinfo.com/ci/engine/match/291360.html,267,4,0.7490636704119851
3,31,14,0,0,21.42,5,caught,2,v Australia,Melbourne,2008-02-10,https://stats.espncricinfo.com/ci/engine/match/291362.html,160,5,1.875
6,3,3,1,0,200.00,6,caught,1,v Sri Lanka,Canberra,2008-02-12,https://stats.espncricinfo.com/ci/engine/match/291363.html,195,5,3.076923076923077
26,65,44,3,1,59.09,5,caught,2,v Australia,Adelaide,2008-02-17,https://stats.espncricinfo.com/ci/engine/match/291365.html,153,10,16.99346405228758
76,115,70,10,1,108.57,5,bowled,2,v Sri Lanka,Adelaide,2008-02-19,https://stats.espncricinfo.com/ci/engine/match/291366.html,239,8,31.799163179916317
5,6,3,1,0,166.66,5,caught,2,v Australia,Sydney,2008-02-24,https://stats.espncricinfo.com/ci/engine/match/291368.html,299,10,1.6722408026755853
36,31,35,4,1,102.85,4,caught,2,v Sri Lanka,Hobart,2008-02-26,https://stats.espncricinfo.com/ci/engine/match/291369.html,180,3,20.0
10,33,21,1,0,47.61,4,bowled,2,v Australia,Sydney,2008-03-02,https://stats.espncricinfo.com/ci/engine/match/291371.html,242,4,4.132231404958678
38,27,38,2,2,100.00,4,caught,1,v Australia,Brisbane,2008-03-04,https://stats.espncricinfo.com/ci/engine/match/291372.html,258,9,14.728682170542637
55,94,54,3,3,101.85,3,bowled,1,v Pakistan,Mirpur,2008-06-10,https://stats.espncricinfo.com/ci/engine/match/345469.html,330,8,16.666666666666664
26,37,33,1,1,78.78,4,bowled,2,v Bangladesh,Mirpur,2008-06-12,https://stats.espncricinfo.com/ci/engine/match/345470.html,223,3,11.659192825112108
56,83,59,5,1,94.91,5,caught,2,v Pakistan,Mirpur,2008-06-14,https://stats.espncricinfo.com/ci/engine/match/345471.html,290,10,19.310344827586206
48,54,47,1,3,102.12,4,caught,2,v Pakistan,Karachi,2008-06-26,https://stats.espncricinfo.com/ci/engine/match/335351.html,301,4,15.946843853820598
36,52,35,2,2,102.85,5,not out,2,v Bangladesh,Karachi,2008-06-28,https://stats.espncricinfo.com/ci/engine/match/335352.html,284,3,12.676056338028168
37,38,32,4,1,115.62,4,caught,1,v Pakistan,Karachi,2008-07-02,https://stats.espncricinfo.com/ci/engine/match/335355.html,308,7,12.012987012987013
36,48,31,3,1,116.12,5,not out,2,v Sri Lanka,Karachi,2008-07-03,https://stats.espncricinfo.com/ci/engine/match/335356.html,310,4,11.612903225806452
0,2,2,0,0,0.00,4,bowled,2,v Sri Lanka,Karachi,2008-07-06,https://stats.espncricinfo.com/ci/engine/match/335358.html,173,10,0.0
23,70,30,2,1,76.66,4,bowled,1,v Sri Lanka,Dambulla,2008-08-18,https://stats.espncricinfo.com/ci/engine/match/343732.html,146,10,15.753424657534246
20,40,32,4,0,62.50,4,lbw,2,v Sri Lanka,Dambulla,2008-08-20,https://stats.espncricinfo.com/ci/engine/match/343733.html,143,7,13.986013986013987
12,25,17,0,1,70.58,3,caught,1,v Sri Lanka,Colombo (RPS),2008-08-24,https://stats.espncricinfo.com/ci/engine/match/343734.html,237,9,5.063291139240507
0,12,6,0,0,0.00,3,caught,1,v Sri Lanka,Colombo (RPS),2008-08-27,https://stats.espncricinfo.com/ci/engine/match/366341.html,258,10,0.0
17,46,23,2,0,73.91,3,bowled,2,v Sri Lanka,Colombo (RPS),2008-08-29,https://stats.espncricinfo.com/ci/engine/match/343736.html,103,10,16.50485436893204
138,125,78,16,6,176.92,4,not out,1,v England,Rajkot,2008-11-14,https://stats.espncricinfo.com/ci/engine/match/361043.html,387,5,35.65891472868217
118,153,122,15,2,96.72,5,caught,1,v England,Indore,2008-11-17,https://stats.espncricinfo.com/ci/engine/match/361044.html,292,9,40.41095890410959
38,62,31,2,1,122.58,5,caught,2,v England,Kanpur,2008-11-20,https://stats.espncricinfo.com/ci/engine/match/361045.html,198,5,19.19191919191919
25,16,11,0,3,227.27,4,not out,1,v England,Bengaluru,2008-11-23,https://stats.espncricinfo.com/ci/engine/match/361046.html,166,4,15.060240963855422
6,13,9,0,0,66.66,3,caught,2,v England,Cuttack,2008-11-26,https://stats.espncricinfo.com/ci/engine/match/361047.html,273,4,2.197802197802198
23,52,40,2,0,57.50,4,caught,2,v Sri Lanka,Dambulla,2009-01-28,https://stats.espncricinfo.com/ci/engine/match/386530.html,247,4,9.31174089068826
66,100,88,7,1,75.00,4,lbw,1,v Sri Lanka,Colombo (RPS),2009-01-31,https://stats.espncricinfo.com/ci/engine/match/386531.html,256,9,25.78125
117,126,95,17,1,123.15,4,caught,1,v Sri Lanka,Colombo (RPS),2009-02-03,https://stats.espncricinfo.com/ci/engine/match/386532.html,363,5,32.231404958677686
5,5,6,1,0,83.33,4,bowled,1,v Sri Lanka,Colombo (RPS),2009-02-05,https://stats.espncricinfo.com/ci/engine/match/386533.html,332,5,1.5060240963855422
73,86,62,11,1,117.74,4,caught,2,v Sri Lanka,Colombo (RPS),2009-02-08,https://stats.espncricinfo.com/ci/engine/match/386534.html,252,10,28.968253968253972
2,17,13,0,0,15.38,4,run out,1,v New Zealand,Napier,2009-03-03,https://stats.espncricinfo.com/ci/engine/match/366623.html,273,4,0.7326007326007326
0,5,4,0,0,0.00,4,caught,1,v New Zealand,Wellington,2009-03-06,https://stats.espncricinfo.com/ci/engine/match/366626.html,188,4,0.0
87,82,60,10,6,145.00,4,caught,1,v New Zealand,Christchurch,2009-03-08,https://stats.espncricinfo.com/ci/engine/match/366627.html,392,4,22.193877551020407
11,26,24,0,0,45.83,5,caught,1,v New Zealand,Auckland,2009-03-14,https://stats.espncricinfo.com/ci/engine/match/366625.html,149,10,7.38255033557047
131,134,102,10,7,128.43,4,caught,1,v West Indies,Kingston,2009-06-26,https://stats.espncricinfo.com/ci/engine/match/377313.html,339,6,38.64306784660767
35,47,33,5,1,106.06,4,caught,1,v West Indies,Kingston,2009-06-28,https://stats.espncricinfo.com/ci/engine/match/377314.html,188,10,18.617021276595743
2,8,6,0,0,33.33,4,caught,2,v West Indies,Gros Islet,2009-07-03,https://stats.espncricinfo.com/ci/engine/match/377315.html,159,4,1.257861635220126
8,22,13,2,0,61.53,4,caught,2,v New Zealand,Colombo (RPS),2009-09-11,https://stats.espncricinfo.com/ci/engine/match/403382.html,156,4,5.128205128205128
16,29,22,2,0,72.72,4,caught,2,v Sri Lanka,Colombo (RPS),2009-09-12,https://stats.espncricinfo.com/ci/engine/match/403381.html,168,10,9.523809523809524
56,75,41,6,1,136.58,4,not out,1,v Sri Lanka,Colombo (RPS),2009-09-14,https://stats.espncricinfo.com/ci/engine/match/403383.html,319,5,17.55485893416928
23,24,24,2,1,95.83,4,caught,1,v Australia,Nagpur,2009-10-28,https://stats.espncricinfo.com/ci/engine/match/416237.html,354,7,6.497175141242938
78,146,96,8,2,81.25,4,lbw,2,v Australia,Delhi,2009-10-31,https://stats.espncricinfo.com/ci/engine/match/416238.html,230,4,33.91304347826087
12,41,21,0,0,57.14,4,run out,2,v Australia,Mohali,2009-11-02,https://stats.espncricinfo.com/ci/engine/match/416239.html,226,10,5.3097345132743365
9,21,10,1,0,90.00,4,caught,2,v Australia,Hyderabad,2009-11-05,https://stats.espncricinfo.com/ci/engine/match/416240.html,347,10,2.5936599423631126
6,29,16,1,0,37.50,4,bowled,1,v Australia,Guwahati,2009-11-08,https://stats.espncricinfo.com/ci/engine/match/416241.html,170,10,3.5294117647058822
23,46,40,3,0,57.50,4,caught,2,v Sri Lanka,Cuttack,2009-12-21,https://stats.espncricinfo.com/ci/engine/match/430888.html,243,3,9.465020576131687
74,127,84,6,2,88.09,4,caught,1,v Sri Lanka,Mirpur,2010-01-05,https://stats.espncricinfo.com/ci/engine/match/434259.html,279,9,26.523297491039425
1,5,4,0,0,25.00,4,bowled,2,v Bangladesh,Mirpur,2010-01-07,https://stats.espncricinfo.com/ci/engine/match/434260.html,297,4,0.33670033670033667
8,24,7,0,0,114.28,4,not out,2,v Sri Lanka,Mirpur,2010-01-10,https://stats.espncricinfo.com/ci/engine/match/434262.html,214,2,3.7383177570093453
13,28,25,1,0,52.00,4,lbw,2,v Bangladesh,Mirpur,2010-01-11,https://stats.espncricinfo.com/ci/engine/match/434263.html,249,4,5.220883534136546
0,8,3,0,0,0.00,4,caught,1,v Sri Lanka,Mirpur,2010-01-13,https://stats.espncricinfo.com/ci/engine/match/434264.html,245,10,0.0
5,50,25,1,0,20.00,4,caught,2,v New Zealand,Dambulla,2010-08-10,https://stats.espncricinfo.com/ci/engine/match/456662.html,88,10,5.681818181818182
38,-,64,5,1,59.37,4,lbw,1,v Sri Lanka,Dambulla,2010-08-22,https://stats.espncricinfo.com/ci/engine/match/456666.html,103,10,36.89320388349515
6,29,19,1,0,31.57,4,caught,1,v New Zealand,Dambulla,2010-08-25,https://stats.espncricinfo.com/ci/engine/match/456665.html,223,10,2.690582959641256
26,46,31,4,0,83.87,4,caught,2,v Sri Lanka,Dambulla,2010-08-28,https://stats.espncricinfo.com/ci/engine/match/456668.html,225,10,11.555555555555555
58,108,87,5,0,66.66,4,bowled,2,v Australia,Visakhapatnam,2010-10-20,https://stats.espncricinfo.com/ci/engine/match/464529.html,292,5,19.863013698630137
42,77,64,7,0,65.62,4,caught,1,v New Zealand,Guwahati,2010-11-28,https://stats.espncricinfo.com/ci/engine/match/467883.html,276,10,15.217391304347828
16,25,11,1,1,145.45,4,not out,2,v New Zealand,Jaipur,2010-12-01,https://stats.espncricinfo.com/ci/engine/match/467884.html,259,2,6.177606177606178
20,38,28,1,1,71.42,4,caught,2,v New Zealand,Bengaluru,2010-12-07,https://stats.espncricinfo.com/ci/engine/match/467886.html,321,5,6.230529595015576
42,63,46,6,2,91.30,4,not out,2,v New Zealand,Chennai,2010-12-10,https://stats.espncricinfo.com/ci/engine/match/467887.html,107,2,39.25233644859813
2,4,4,0,0,50.00,5,caught,2,v South Africa,Durban,2011-01-12,https://stats.espncricinfo.com/ci/engine/match/463150.html,154,10,1.2987012987012987
53,74,68,4,0,77.94,4,caught,1,v South Africa,Johannesburg,2011-01-15,https://stats.espncricinfo.com/ci/engine/match/463151.html,190,10,27.89473684210526
16,43,27,2,0,59.25,4,lbw,2,v South Africa,Cape Town,2011-01-18,https://stats.espncricinfo.com/ci/engine/match/463152.html,223,8,7.174887892376682
12,22,20,1,1,60.00,4,caught,2,v South Africa,Gqeberha,2011-01-21,https://stats.espncricinfo.com/ci/engine/match/463153.html,142,6,8.450704225352112
8,18,14,2,0,57.14,5,caught,2,v South Africa,Centurion,2011-01-23,https://stats.espncricinfo.com/ci/engine/match/463154.html,234,10,3.418803418803419
58,76,50,9,0,116.00,4,caught,1,v England,Bengaluru,2011-02-27,https://stats.espncricinfo.com/ci/engine/match/433568.html,338,10,17.159763313609467
50,108,75,3,0,66.66,5,not out,2,v Ireland,Bengaluru,2011-03-06,https://stats.espncricinfo.com/ci/engine/match/433578.html,210,5,23.809523809523807
51,93,73,7,0,69.86,6,not out,2,v Netherlands,Delhi,2011-03-09,https://stats.espncricinfo.com/ci/engine/match/433582.html,191,5,26.701570680628272
12,15,9,0,1,133.33,5,caught,1,v South Africa,Nagpur,2011-03-12,https://stats.espncricinfo.com/ci/engine/match/433586.html,296,10,4.054054054054054
113,163,123,10,2,91.86,4,caught,1,v West Indies,Chennai,2011-03-20,https://stats.espncricinfo.com/ci/engine/match/433599.html,268,10,42.16417910447761
57,90,65,8,0,87.69,5,not out,2,v Australia,Ahmedabad,2011-03-24,https://stats.espncricinfo.com/ci/engine/match/433601.html,261,5,21.839080459770116
0,1,1,0,0,0.00,5,bowled,1,v Pakistan,Mohali,2011-03-30,https://stats.espncricinfo.com/ci/engine/match/433605.html,260,9,0.0
21,39,24,2,0,87.50,6,not out,2,v Sri Lanka,Wankhede,2011-04-02,https://stats.espncricinfo.com/ci/engine/match/433606.html,277,4,7.581227436823104
2,6,3,0,0,66.66,4,bowled,1,v Pakistan,Chennai,2012-12-30,https://stats.espncricinfo.com/ci/engine/match/589308.html,227,6,0.881057268722467
9,30,19,0,0,47.36,4,caught,2,v Pakistan,Eden Gardens,2013-01-03,https://stats.espncricinfo.com/ci/engine/match/589309.html,165,10,5.454545454545454
23,40,23,4,0,100.00,4,bowled,1,v Pakistan,Delhi,2013-01-06,https://stats.espncricinfo.com/ci/engine/match/589310.html,167,10,13.77245508982036
61,63,54,8,1,112.96,4,caught,2,v England,Rajkot,2013-01-11,https://stats.espncricinfo.com/ci/engine/match/565812.html,316,9,19.303797468354432
32,47,37,5,0,86.48,4,lbw,1,v England,Kochi,2013-01-15,https://stats.espncricinfo.com/ci/engine/match/565813.html,285,6,11.228070175438596
30,31,21,6,0,142.85,4,bowled,2,v England,Ranchi,2013-01-19,https://stats.espncricinfo.com/ci/engine/match/565814.html,157,3,19.10828025477707
3,27,16,0,0,18.75,4,lbw,2,v England,Mohali,2013-01-23,https://stats.espncricinfo.com/ci/engine/match/565815.html,258,5,1.1627906976744187
0,14,3,0,0,0.00,4,caught,1,v England,Dharamsala,2013-01-27,https://stats.espncricinfo.com/ci/engine/match/565816.html,226,10,0.0
7,8,7,0,1,100.00,5,caught,2,v Australia,Pune,2013-10-13,https://stats.espncricinfo.com/ci/engine/match/647249.html,232,10,3.0172413793103448
0,1,1,0,0,0.00,5,caught,1,v Australia,Mohali,2013-10-19,https://stats.espncricinfo.com/ci/engine/match/647253.html,303,9,0.0
0,2,3,0,0,0.00,5,bowled,2,v Australia,Nagpur,2013-10-30,https://stats.espncricinfo.com/ci/engine/match/647259.html,351,4,0.0
12,20,14,0,1,85.71,5,caught,1,v Australia,Bengaluru,2013-11-02,https://stats.espncricinfo.com/ci/engine/match/647261.html,383,6,3.1331592689295036
16,53,29,2,0,55.17,4,not out,2,v West Indies,Kochi,2013-11-21,https://stats.espncricinfo.com/ci/engine/match/676529.html,212,4,7.547169811320755
28,55,49,3,1,57.14,4,caught,1,v West Indies,Visakhapatnam,2013-11-24,https://stats.espncricinfo.com/ci/engine/match/676531.html,288,7,9.722222222222223
55,91,74,7,0,74.32,4,caught,2,v West Indies,Kanpur,2013-11-27,https://stats.espncricinfo.com/ci/engine/match/676533.html,266,5,20.676691729323306
0,2,2,0,0,0.00,4,bowled,2,v South Africa,Johannesburg,2013-12-05,https://stats.espncricinfo.com/ci/engine/match/648651.html,217,10,0.0
15,21,12,2,1,125.00,4,caught,2,v England,Pune,2017-01-15,https://stats.espncricinfo.com/ci/engine/match/1034819.html,356,7,4.213483146067416
150,183,127,21,3,118.11,4,caught,1,v England,Cuttack,2017-01-19,https://stats.espncricinfo.com/ci/engine/match/1034821.html,381,6,39.37007874015748
45,82,57,5,1,78.94,4,caught,2,v England,Eden Gardens,2017-01-22,https://stats.espncricinfo.com/ci/engine/match/1034823.html,316,9,14.240506329113925
53,49,32,8,1,165.62,4,lbw,1,v Pakistan,Birmingham,2017-06-04,https://stats.espncricinfo.com/ci/engine/match/1022353.html,319,3,16.614420062695924
7,33,18,0,0,38.88,4,bowled,1,v Sri Lanka,The Oval,2017-06-08,https://stats.espncricinfo.com/ci/engine/match/1022361.html,321,6,2.1806853582554515
23,29,25,1,1,92.00,4,not out,2,v South Africa,The Oval,2017-06-11,https://stats.espncricinfo.com/ci/engine/match/1022367.html,193,2,11.917098445595855
22,49,31,4,0,70.96,4,lbw,2,v Pakistan,The Oval,2017-06-18,https://stats.espncricinfo.com/ci/engine/match/1022375.html,158,10,13.924050632911392
4,-,10,0,0,40.00,4,caught,1,v West Indies,Port of Spain,2017-06-23,https://stats.espncricinfo.com/ci/engine/match/1098206.html,199,3,2.0100502512562812
14,-,10,1,0,140.00,5,caught,1,v West Indies,Port of Spain,2017-06-25,https://stats.espncricinfo.com/ci/engine/match/1098207.html,310,5,4.516129032258064
39,-,55,4,0,70.90,4,lbw,1,v West Indies,North Sound,2017-06-30,https://stats.espncricinfo.com/ci/engine/match/1098208.html,251,4,15.53784860557769
